expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hPR,hBP03-057,ロボ子さん,https://hololive-official-cardgame.com/cardlist/?id=853&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-057_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP03-057,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#シューター
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
はろーぼー！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP03-057"
hPR,hBP03-061,戌神ころね,https://hololive-official-cardgame.com/cardlist/?id=1109&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-061_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP03-061,0,,"カードタイプ
ホロメン
タグ
#JP
#ゲーマーズ
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
120
Bloomレベル
Debut
バトンタッチ
アーツ
ぉぁよ～　20
アーツ
ゆびゆび～　60
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP03-061"
hPR,hBP03-067,角巻わため,https://hololive-official-cardgame.com/cardlist/?id=815&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-067_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP03-067,0,,"カードタイプ
ホロメン
タグ
#JP
#4期生
#ケモミミ
#歌
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
110
Bloomレベル
Debut
バトンタッチ
アーツ
こんばんドドド～！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP03-067"
hPR,hBP03-073,アユンダ・リス,https://hololive-official-cardgame.com/cardlist/?id=854&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-073_P.png,,PRカード,カードナンバー：hBP03-073,0,,"カードタイプ
ホロメン
タグ
#ID
#ID1期生
#ケモミミ
#歌
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
Debut
バトンタッチ
アーツ
こんリス　20
アーツ
ぷるぷる～　60
このホロメンのエール1枚を、自分の〈戌神ころね〉に付け替えられる。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP03-073"
hPR,hBP03-080,音乃瀬奏,https://hololive-official-cardgame.com/cardlist/?id=816&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-080_P.png,,PRカード,カードナンバー：hBP03-080,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#歌
レアリティ
P
収録商品
PRカード
色
HP
130
Bloomレベル
Debut
バトンタッチ
アーツ
ドレミファソラシド～！　20
アーツ
音楽家の卵！ 音乃瀬～奏で～～～す！　50
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP03-080"
hPR,hBP04-002,儒烏風亭らでん,https://hololive-official-cardgame.com/cardlist/?id=1444&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-002_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：つなかわカードナンバー：hBP04-002,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
6
推しスキル
[ホロパワー：-2]
ReGLOSSの風流人
[ターンに1回]自分のアーカイブのエール1枚を、自分の#ReGLOSSを持つホロメンに送る。
SP推しスキル
[ホロパワー：-2]
余った時間でぐるぐる
[ゲームに1回]自分のアーカイブの#きのこを持つイベント1～4枚を手札に戻す。そして手札に戻したカード2枚につき、自分のデッキを1枚引く。
イラストレーター名：
つなかわ
カードナンバー：
hBP04-002"
hPR,hBP04-003,一条莉々華,https://hololive-official-cardgame.com/cardlist/?id=1103&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-003_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：はまなしカードナンバー：hBP04-003,2,"Q: Q 自分の推しホロメンがhBP04-003〈一条莉々華〉で相手の推しホロメンがhBP01-007〈星街すいせい〉の時、相手のセンターポジションのhBP01-081〈星街すいせい〉がアーツ「輝く彗星」を使い、自分のhBP04-037〈一条莉々華〉をダウンさせました。 この場合、自分の推しホロメンのhBP04-003〈一条莉々華〉のSP推しスキル「かわいい！ ポジティブ！ ジーニアス！」と、相手の推しホロメンのhBP01-007〈星街すいせい〉のSP推しスキル「シューティングスター」はどちらが先に使えますか？
A: A 「かわいい！ ポジティブ！ ジーニアス！」が先に使えます。

Q: Q hBP04-003〈一条莉々華〉のSP推しスキル「かわいい！ ポジティブ！ ジーニアス！」は、必ず〈一条莉々華〉と〈限界飯〉を1枚ずつ公開して手札に加えなければなりませんか？
A: A いいえ、どちらか1枚のみを加え、処理を終えることができます。","カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-3]
Reach the top！
[ターンに1回]自分のセンターホロメンが#ReGLOSSを持つ時、相手のコラボホロメンに特殊ダメージ50を与える。
SP推しスキル
[ホロパワー：-1]
かわいい！ ポジティブ！ ジーニアス！
[ゲームに1回]相手のターンで、自分の〈一条莉々華〉がダウンした時に使える：自分のデッキから、[〈一条莉々華〉と〈限界飯〉]1枚ずつを公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
はまなし
カードナンバー：
hBP04-003"
hPR,hBP04-008,博衣こより,https://hololive-official-cardgame.com/cardlist/?id=1110&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-008_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-008,0,,"カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
こんこよ～　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-008"
hPR,hBP04-009,博衣こより,https://hololive-official-cardgame.com/cardlist/?id=1089&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-009_P_02.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：もちぷよ/信澤収カードナンバー：hBP04-009,0,,"カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
終わりなき輪廻に迷いし子らよ　20
自分のデッキの上から3枚を見る。その中から、[#秘密結社holoXを持つDebutホロメンか#こよラボを持つサポートカード]1枚を公開し、手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
イラストレーター名：
もちぷよ/信澤収
カードナンバー：
hBP04-009"
hPR,hBP04-013,博衣こより,https://hololive-official-cardgame.com/cardlist/?id=1442&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-013_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：カロクチトセカードナンバー：hBP04-013,3,"Q: Q デッキにカードが1枚以上ある時、hBP04-013〈博衣こより〉のギフト「絶対諦めない！」の能力でホロパワーを加えずに1枚選んで手札に加えることはできますか？
A: A いいえ、できません。

Q: Q 自分のデッキが0枚のとき、hBP04-013〈博衣こより〉のギフト「絶対諦めない！」の能力でホロパワーを加えずに1枚選んで手札に加えることはできますか？
A: A はい、できます。

Q: Q hBP04-013〈博衣こより〉のギフト「絶対諦めない！」の能力でホロパワーにあるカードを見た時、必ず1枚を手札に加えなければなりませんか？
A: A はい、ホロパワーが1枚でもある場合は加えなければなりません。","カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
200
Bloomレベル
2nd
バトンタッチ
キーワード
絶対諦めない！
このホロメンが相手のホロメンをダウンさせた時、自分のデッキの上から1枚をホロパワーにする。その後、自分のホロパワーを見る。その中から1枚を公開し、手札に加える。そしてホロパワーをシャッフルする。
アーツ
かくせいのこより　160
このホロメンに#こよラボを持つサポートカードが付いている時、自分のデッキから、#こよラボを持つサポートカード1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
カロクチトセ
カードナンバー：
hBP04-013"
hPR,hBP04-016,ラオーラ・パンテーラ,https://hololive-official-cardgame.com/cardlist/?id=1111&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-016_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：Nekojiraカードナンバー：hBP04-016,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
#ケモミミ
#絵
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
チアオーラ　10
自分のステージのホロメンが5人以下の時、自分のデッキから、#Justiceを持つSpotホロメン1枚を公開し、ステージに出せる。そしてデッキをシャッフルする。
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
Nekojira
カードナンバー：
hBP04-016"
hPR,hBP04-020,儒烏風亭らでん,https://hololive-official-cardgame.com/cardlist/?id=1112&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-020_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-020,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
110
Bloomレベル
Debut
バトンタッチ
アーツ
儒烏風亭一門は前座見習い！　20
アーツ
儒烏風亭らでんでございます！　40
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-020"
hPR,hBP04-028,セシリア・イマーグリーン,https://hololive-official-cardgame.com/cardlist/?id=1113&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-028_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：DSマイルカードナンバー：hBP04-028,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
#語学
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
正義の調べ　30
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
DSマイル
カードナンバー：
hBP04-028"
hPR,hBP04-032,一条莉々華,https://hololive-official-cardgame.com/cardlist/?id=1114&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-032_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-032,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#料理
#語学
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
こんりり　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-032"
hPR,hBP04-039,カエラ・コヴァルスキア,https://hololive-official-cardgame.com/cardlist/?id=1404&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-039_P.png,,PRカード,イラストレーター名：81カードナンバー：hBP04-039,0,,"カードタイプ
ホロメン
タグ
#ID
#ID3期生
レアリティ
P
収録商品
PRカード
色
HP
120
Bloomレベル
Debut
バトンタッチ
アーツ
おはエラ　20
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
81
カードナンバー：
hBP04-039"
hPR,hBP04-043,雪花ラミィ,https://hololive-official-cardgame.com/cardlist/?id=1405&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-043_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-043,1,"Q: Q hBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使い、hBP04-106〈雪民〉が付いているhBP04-043〈雪花ラミィ〉を選びました。 その後、hBP04-047〈雪花ラミィ〉にBloomさせ、コラボエフェクト「fleur」を使い、相手のホロメンをダウンさせて2枚引きました。 この場合、hBP04-047〈雪花ラミィ〉パフォーマンスステップでアーツ「雪が煌く花束」を使い、相手のセンターホロメンをダウンさせてさらに2枚引くことはできますか？
A: A はい、できます。","カードタイプ
ホロメン
タグ
#JP
#5期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
こんらみ～　20
相手のホロメン1人に特殊ダメージ10を与える。ただし、ダウンしても相手のライフは減らない。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-043"
hPR,hBP04-044,雪花ラミィ,https://hololive-official-cardgame.com/cardlist/?id=1115&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-044_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：Hongカードナンバー：hBP04-044,1,"Q: Q 自分のアーカイブにhBP04-106〈雪民〉が4枚ある場合、hBP04-044〈雪花ラミィ〉のコラボエフェクト「Snow flower」を使うことはできますか？ [8/22更新]6/11(水)掲載時の内容に誤りがございました。訂正してお詫び申し上げます。
A: A はい、デッキの中を見て、ホロメンに付けられるhBP04-106〈雪民〉が無いので効果の解決を終えます。","カードタイプ
ホロメン
タグ
#JP
#5期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
80
Bloomレベル
Debut
バトンタッチ
キーワード
Snow flower
自分の〈雪民〉が付いている〈雪花ラミィ〉がいない時、自分のデッキから、〈雪民〉1枚を公開し、自分の〈雪花ラミィ〉に付ける。そしてデッキをシャッフルする。
アーツ
うぅ…　30
イラストレーター名：
Hong
カードナンバー：
hBP04-044"
hPR,hBP04-048,雪花ラミィ,https://hololive-official-cardgame.com/cardlist/?id=1441&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-048_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：생강カードナンバー：hBP04-048,4,"Q: Q hBP04-106〈雪民〉が付いているhBP04-047〈雪花ラミィ〉にhBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使い、その後コラボエフェクト「fleur」を使って相手のホロメンに120ダメージを与えました。 その後、hBP04-048〈雪花ラミィ〉にBloomさせ、パフォーマンスステップでアーツ「今日も祝福がありますように」を使った場合、アーツの能力も+100されますか？
A: A はい、されます。

Q: Q hBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使って、自分のhBP04-047〈雪花ラミィ〉を選びました。 その後、hBP04-048〈雪花ラミィ〉にBloomした場合、hBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」の能力はどうなりますか？
A: A Bloom前にかかった能力はBloom後にも引き継がれます。

Q: Q hBP04-048〈雪花ラミィ〉のアーツ「今日も祝福がありますように」の能力で、バックポジションにいるhBP04-102〈やめなー〉が付いている〈雪花ラミィ〉を選ぶことはできますか？
A: A はい、選べます。 しかし、hBP04-102〈やめなー〉の能力によりダメージは与えられません。

Q: Q hBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使い、hBP04-048〈雪花ラミィ〉を選びました。 その後、アーツ「今日も祝福がありますように」を使い、相手のセンターホロメンとバックホロメンをダウンさせました。 この場合、2人ダウンさせたので4枚引くことはできますか？
A: A はい、できます。","カードタイプ
ホロメン
タグ
#JP
#5期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
190
Bloomレベル
2nd
バトンタッチ
キーワード
ユニーリアの令嬢
自分のエールデッキの上から1枚を、自分の〈雪民〉が付いている〈雪花ラミィ〉に送る。
アーツ
今日も祝福がありますように　130
このホロメンのエール1枚をアーカイブできる：相手のセンターホロメンかバックホロメン1人に特殊ダメージ30を与える。
イラストレーター名：
생강
カードナンバー：
hBP04-048"
hPR,hBP04-050,シオリ・ノヴェラ,https://hololive-official-cardgame.com/cardlist/?id=1116&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-050_P.png,,PRカード,カードナンバー：hBP04-050,0,,"カードタイプ
ホロメン
タグ
#EN
#Advent
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
Debut
バトンタッチ
アーツ
しおり～ん！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-050"
hPR,hBP04-054,ラプラス・ダークネス,https://hololive-official-cardgame.com/cardlist/?id=1117&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-054_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-054,0,,"カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#シューター
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
貴様ら、刮目せよ！！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-054"
hPR,hBP04-062,森カリオペ,https://hololive-official-cardgame.com/cardlist/?id=1104&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-062_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：しちがつカードナンバー：hBP04-062,1,"Q: Q hBP02-088〈森カリオペの鎌〉とhBP02-098〈Death-sensei〉が付いているhBP04-062〈森カリオペ〉がアーツを使った時、ギフト「永遠の休息」の能力でアーツダメージを「+60」できますか？
A: A いいえ、「+30」のみされます。","カードタイプ
Buzzホロメン
タグ
#EN
#Myth
#歌
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
240
Bloomレベル
1st
バトンタッチ
キーワード
永遠の休息
[センターポジション・コラボポジション限定]このホロメンに〈森カリオペの鎌〉か〈Death-sensei〉が付いている間、自分の#Mythを持つセンターホロメンのアーツ+30。
アーツ
最期の一杯　50
自分のデッキの上から2枚を見る。その中から、1枚をアーカイブする。そして残ったカードをデッキの上に戻す。
エクストラ
このホロメンがダウンした時、自分のライフ-2
イラストレーター名：
しちがつ
カードナンバー：
hBP04-062"
hPR,hBP04-063,古石ビジュー,https://hololive-official-cardgame.com/cardlist/?id=1406&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-063_P.png,,PRカード,カードナンバー：hBP04-063,0,,"カードタイプ
ホロメン
タグ
#EN
#Advent
#ベイビー
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
Debut
バトンタッチ
キーワード
キラキラ コセキ！
相手のターンで、このホロメンがダウンした時、自分のデッキを1枚引く。
アーツ
ボンビジュー！　20
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-063"
hPR,hBP04-067,大空スバル,https://hololive-official-cardgame.com/cardlist/?id=1118&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-067_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-067,1,"Q: Q 自分の推しホロメンがhBP04-006〈大空スバル〉で、センターホロメンとバックホロメン1人がhBP04-067〈大空スバル〉の時、相手がhBP01-087〈こぼ・かなえる〉のアーツ「雨のマントラ」を使いました。 バックホロメンのhBP04-067〈大空スバル〉に、能力による20ダメージが与えられる時に推しスキル「メンタル！ フィジカル！ パッション！」を使った場合、その後のセンターホロメンのhBP04-067〈大空スバル〉に与えられる40ダメージを-30することはできますか？
A: A いいえ、できません。 一度に受けるダメージを減らす能力のため、推しスキルを使ったタイミングのダメージのみしか減らせません。","カードタイプ
ホロメン
タグ
#JP
#2期生
#トリ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
130
Bloomレベル
Debut
バトンタッチ
アーツ
あじまる！ あじまる！　20
アーツ
ちわーす！ ホロライブ2期生 大空スバルっス!!　60
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-067"
hPR,hBP04-068,大空スバル,https://hololive-official-cardgame.com/cardlist/?id=1119&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-068_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：nokaカードナンバー：hBP04-068,0,,"カードタイプ
ホロメン
タグ
#JP
#2期生
#トリ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
キーワード
大空スバル盛り合わせセット
[センターポジション・コラボポジション限定]このホロメンが相手の1stホロメンから受けるダメージ-20。
アーツ
スバルからきみへ！　20
イラストレーター名：
noka
カードナンバー：
hBP04-068"
hPR,hBP04-073,アーニャ・メルフィッサ,https://hololive-official-cardgame.com/cardlist/?id=1407&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-073_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-073,0,,"カードタイプ
ホロメン
タグ
#ID
#ID2期生
#語学
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
おはよー！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-073"
hPR,hBP04-074,アーニャ・メルフィッサ,https://hololive-official-cardgame.com/cardlist/?id=1120&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-074_P_02.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：Kutataカードナンバー：hBP04-074,1,"Q: Q 自分のステージにhBP04-099〈古代武器〉が付いているhBP04-074〈アーニャ・メルフィッサ〉がいる時、hBP04-099〈古代武器〉が付いているhBP04-076〈アーニャ・メルフィッサ〉のアーツ「応援、よろしくね！」を使いました。 この場合、hBP04-099〈古代武器〉の能力により、hBP04-076〈アーニャ・メルフィッサ〉のアーツ「応援、よろしくね！」のダメージはいくつ上がりますか？
A: A ステージにhBP04-099〈古代武器〉が2枚あるので「+20」されます。","カードタイプ
ホロメン
タグ
#ID
#ID2期生
#語学
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
120
Bloomレベル
Debut
バトンタッチ
キーワード
A Day at the Café
[センターポジション限定]このホロメンと自分のコラボホロメンが受けるダメージ-10。
アーツ
隣座りますか？　20
イラストレーター名：
Kutata
カードナンバー：
hBP04-074"
hPR,hBP04-079,夏色まつり,https://hololive-official-cardgame.com/cardlist/?id=1408&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-079_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP04-079,0,,"カードタイプ
ホロメン
タグ
#JP
#1期生
#シューター
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
120
Bloomレベル
Debut
バトンタッチ
キーワード
わっしょ～い！
相手のターンで、このホロメンがダウンした時、このホロメンのエール1枚を、自分の他のホロメンに付け替えられる。
アーツ
ホロライブの清楚担当　10
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-079"
hPR,hBP04-083,桃鈴ねね,https://hololive-official-cardgame.com/cardlist/?id=1409&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-083_P.png,,PRカード,カードナンバー：hBP04-083,0,,"カードタイプ
ホロメン
タグ
#JP
#5期生
#歌
#絵
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
こんねね～　10
自分のステージのホロメンが5人以下の時、自分のデッキから、#5期生を持つDebutホロメン1枚を公開し、ステージに出せる。そしてデッキをシャッフルする。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP04-083"
hPR,hBP05-009,白銀ノエル,https://hololive-official-cardgame.com/cardlist/?id=1729&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP05-009_P.png,,PRカード,イラストレーター名：Sakuraカードナンバー：hBP05-009,0,,"カードタイプ
ホロメン
タグ
#JP
#3期生
#お酒
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
キーワード
夏深し
自分が後攻で最初のターンなら、自分のデッキから、1stホロメンの〈白銀ノエル〉1枚を公開し、手札に加える。そしてデッキをシャッフルする。
アーツ
夏の思い出　30
イラストレーター名：
Sakura
カードナンバー：
hBP05-009"
